College,Private,Apps,Top10perc,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Top10perc_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Private_encoded_scaled,Accept_Rate_scaled
Creighton University,Yes,2967,30,644,10628,4372,650,2055,85.0,6.5,32,22906,85.0,6.061900309639246,5.42374736044689,9.055124423617247,67.21821460034812,10.115893212874479,10.254583574103954,49659.49561114865,3.4994361520575255,3.4965075614664802,1.8358659044540047,0.9558476575665655,Medium,1,1,0.5601396393132828,0.3687770077049723,0.4211230009713984,0.17364672686546687,0.7526774067369608,1.1246396100682514,0.6902976719925955,-2.1376362729688485,0.7990089285165864,2.0252747291992,0.6125530498969481,1.4211349399703495
Culver-Stockton College,Yes,1576,24,112,8000,3700,400,500,51.0,14.1,28,5807,51.0,5.700042403430177,4.90575996229404,6.01140860870244,60.70655014697259,9.032160306951633,7.892981014082466,11818.946360357224,6.606696588429186,3.367295829986474,1.8270667383706434,0.7043147208121827,Low,0,1,-0.02091149668294369,0.012544204192919739,-0.6579534341426623,-0.5254906116708954,-1.0385747644227592,-1.7565250579131293,-1.6826681864267155,0.0578612934555406,0.5879401964775927,-1.0777564012720815,0.6125530498969481,-0.2898660653452511
Cumberland College,Yes,995,26,122,6230,3526,400,600,42.0,13.0,4,8189,63.0,5.426340307383495,5.088171214391668,6.148309535351984,55.4762903050291,9.032160306951633,8.183897511239495,7633.504226079396,6.207599060205051,1.6094379124341003,1.8299176584383647,0.792964824120603,Low,0,1,-0.4604069757193691,0.13799295441079093,-0.6094184943270222,-1.0870474873256954,-1.0385747644227592,-1.4016057556008417,-1.9451356052056121,-0.22412911897517096,-2.2835393318336408,-0.07237775097556182,0.6125530498969481,0.3131580071250354
D'Youville College,Yes,866,18,336,8920,4310,680,1320,68.0,14.6,42,6898,46.0,5.341885318644312,4.280162520647578,7.861197227825925,63.127272835205,10.220093081129612,9.488227278086839,23848.004199077237,6.784079410208037,3.7612001156935624,1.8285610981594231,0.7147806004618937,Medium,1,1,-0.5960200611471566,-0.41769469988544683,-0.0021552485639602073,-0.26558507911415014,0.9249045664240839,0.18968183158858168,-0.9283307329438812,0.18319470580243435,1.231387019584252,-0.5507695367467623,0.6125530498969481,-0.2186740742158603
Dana College,Yes,504,10,84,9130,3322,450,1450,46.0,12.6,25,8686,54.0,5.004385563387909,3.13661398758166,5.5592967701084035,63.656581429177706,9.28888019207096,9.648758384589993,11233.381818031621,6.059240608651982,3.258096538021482,1.8303551893361867,0.9563492063492064,Medium,1,1,-1.1379582441334888,-1.204141438433242,-0.8182388420878753,-0.20875484710447237,-0.6142542984789047,0.3855304303319002,-1.7193887069886764,-0.32895477682173246,0.4095619963667674,0.08191777926244911,0.6125530498969481,1.424546622282759
Daniel Webster College,Yes,585,12,536,12292,4934,500,500,61.0,22.2,10,8643,72.0,5.098637620406266,3.473099970406587,8.710446792561859,70.80659467540849,9.521846755027648,7.892981014082466,17947.080041564655,9.24124231825027,2.3978952727983707,1.8303188737224436,0.8683760683760684,Medium,1,1,-0.9866135757960337,-0.9727316677869278,0.2989258143745879,0.5589200334520982,-0.2291946039516519,-1.7565250579131293,-1.2983753500580535,1.9193527444940255,-0.9955858819980911,0.06911105656858044,0.6125530498969481,0.8261274671015463
Dartmouth College,Yes,8587,87,32,19545,6070,550,1100,75.0,4.7,49,29619,98.0,6.633455369685041,8.346753143539743,4.133144242927068,83.52007401750967,9.735330960613702,9.179807776613403,63726.11435013417,2.5764149301875476,3.912023005428146,1.8369020683185648,0.2647024572027483,High,2,1,1.4779107069768507,2.379000709104455,-1.323847012672887,1.923927117956586,0.12366360001576755,-0.18659120673062196,1.572409762644023,-2.789815544024715,1.4777578075468099,2.3906785296888304,0.6125530498969481,-3.280237961329974
Davidson College,Yes,2373,77,6,17295,5070,600,1011,95.0,12.0,46,17581,94.0,5.936024440637781,7.969712467336035,1.960166205818838,79.96862448628652,9.932527964405688,9.038489194647322,60412.08392299406,5.833219143323595,3.8501476017100584,1.8346371280612432,0.4028655710071639,High,2,1,0.3580152268773264,2.1197004682084537,-2.0942242543239864,1.5426189300141848,0.4496014388117547,-0.35900044788854046,1.3645882269351624,-0.48865480430561903,1.3766836801623437,1.5919460065675262,0.6125530498969481,-2.3404118309344693
Defiance College,Yes,571,10,283,10850,3670,400,1159,58.0,12.8,19,7505,56.0,5.083388385208976,3.13661398758166,7.558757248101406,67.71736326986401,9.032160306951633,9.267765172754743,17187.345783259294,6.133645307514049,2.995732273553991,1.8292437492043199,0.8073555166374781,Medium,1,1,-1.011099942633462,-1.204141438433242,-0.10937808900060501,0.22723878076167214,-1.0385747644227592,-0.07928282794576684,-1.3460179845367914,-0.27638263533977875,-0.019012808716357025,-0.310032241474104,0.6125530498969481,0.41104772956565694
Delta State University,No,967,15,538,4528,1880,500,1200,49.0,17.1,16,5113,58.0,5.4090489689814,3.9068791807486942,8.71737810776415,49.421814846166576,9.521846755027648,9.326478591460091,19527.97071250106,7.637799449233492,2.833213344056216,1.8258687550494321,0.9772492244053774,Low,0,0,-0.48817243737996785,-0.6744109272506593,0.3013831459239031,-1.7370978529197951,-0.2291946039516519,-0.007652219826546156,-1.199238322126377,0.7864078276084665,-0.28448920152158647,-1.5002259289848494,-1.6325116659989423,1.5667146912706456
Denison University,Yes,2762,32,14,16900,4720,500,600,88.0,11.6,45,12423,81.0,6.021780950364581,5.579161020314319,3.015125630768789,79.31429986330896,9.521846755027648,8.183897511239495,60412.08392299406,5.680089865568533,3.828641396489095,1.832732069275799,0.8251267197682839,High,2,1,0.49571822172923186,0.4756588429698257,-1.7202136946368183,1.4723661123632086,-0.2291946039516519,-1.4016057556008417,1.3645882269351624,-0.5968513856813783,1.341553066130896,0.920125897638135,0.6125530498969481,0.5319326793254092
DePauw University,Yes,1994,50,36,14300,5020,550,950,78.0,11.1,31,11525,82.0,5.8365471534807085,6.727069965106191,4.300000417188417,74.73436356302273,9.735330960613702,8.934814419422105,55644.33133643742,5.485757336611017,3.4657359027997265,1.8322711707430543,0.8304914744232698,Medium,1,1,0.19828017696786224,1.2651043449994013,-1.264692158327937,0.9806324705923506,0.12366360001576755,-0.4854840926797661,1.0656043502924986,-0.7341609556836695,0.7487430981377603,0.7575897571055347,0.6125530498969481,0.5684253181280786
Dickinson College,Yes,3014,31,62,18700,5000,595,1250,87.0,11.2,39,13861,87.0,6.0706793365232175,5.502386904592119,5.095780071709902,82.2194694790532,9.913466522538904,9.395616814032536,55644.33133643742,5.524891958048329,3.6888794541139363,1.8333720901053028,0.8424021234240212,High,2,1,0.5742365084333004,0.42285937607467217,-0.9825675695179338,1.7842852180989537,0.4180956600883188,0.07669669114387034,1.0656043502924986,-0.7065095991630403,1.113250452842285,1.1458296222053972,0.6125530498969481,0.6494450552535861
Dickinson State University,No,434,10,237,4486,2146,600,2000,50.0,16.5,28,4525,46.0,4.908786874758029,3.13661398758166,7.251578471809118,49.25476778670217,9.932527964405688,10.2068887785124,20349.537205283363,7.437601218528677,3.367295829986474,1.8246384047978035,0.9493087557603687,Low,0,0,-1.2914652580055246,-1.204141438433242,-0.21828095609480486,-1.7550331807304491,0.4496014388117547,1.066451766681205,-1.1477182127095475,0.6449537276656453,0.5879401964775927,-1.9341096738781471,-1.6325116659989423,1.376655406957988
Dillard University,Yes,1998,41,45,6700,3650,500,2307,52.0,14.1,12,7566,61.0,5.837699965722269,6.200408396979208,4.62148899442766,56.95151673552861,9.521846755027648,10.459025645788804,11818.946360357224,6.606696588429186,2.5649493574615367,1.8293076450363608,0.6886886886886887,Low,0,1,0.2001312982258349,0.9029060992795955,-1.1507160945452137,-0.9286569732347445,-0.2291946039516519,1.374059763805698,-1.6826681864267155,0.0578612934555406,-0.7227012651918747,-0.28749933846352815,0.6125530498969481,-0.3961589310724122
Doane College,Yes,793,20,411,9570,3000,400,1000,67.0,15.1,42,6852,60.0,5.287881260162279,4.503953018570464,8.222777153171387,64.74021309697021,9.032160306951633,9.020229620808045,27695.56132098715,6.959113993880287,3.7612001156935624,1.8285055914746442,0.8940731399747793,Medium,1,1,-0.6827367501871422,-0.2637884142137955,0.12603424105220834,-0.0924086554972805,-1.0385747644227592,-0.38127720177114266,-0.6870519494859656,0.30686892312721825,1.231387019584252,-0.5703440020070553,0.6125530498969481,1.0009265049786218
Dominican College of Blauvelt,Yes,360,4,863,8310,5500,600,1800,43.0,12.7,5,5480,54.0,4.7877995738104495,1.6641093179412487,9.617853659931912,61.54174941650734,9.932527964405688,10.02256149629937,7187.806399220283,6.096499940947927,1.791759469228055,1.8265314510050434,0.9138888888888889,Medium,1,1,-1.485739881968256,-2.216819485276005,0.6206251539915161,-0.43581784081008285,0.4496014388117547,0.8415717373961816,-1.973085139428777,-0.3026284436876273,-1.9857151375821298,-1.2665258077667991,0.6125530498969481,1.1357190564059136
Dordt College,Yes,604,25,56,9800,2650,450,2800,61.0,12.5,17,7325,87.0,5.118718262914657,4.998323204843082,4.94351331928614,65.29366629931513,9.28888019207096,10.805273451163218,17187.345783259294,6.021866052278773,2.8903717578961645,1.8290504410251354,0.9304635761589404,Medium,1,1,-0.9543692060010757,0.07620224590010687,-1.0365500942946195,-0.03298609131842826,-0.6142542984789047,1.7964834857726062,-1.3460179845367914,-0.3553625238528725,-0.1911203270674524,-0.3782024853473843,0.6125530498969481,1.2484649534155852
Dowling College,Yes,1011,9,2458,9000,3100,450,1413,77.0,12.4,7,11178,42.0,5.435988261101466,2.949204668711685,11.768598136930049,63.329869752333565,9.28888019207096,9.60447144137111,34148.77423378909,5.984374989392641,2.0794415416798357,1.8320779354994645,0.8199802176063303,Medium,1,1,-0.444914832611055,-1.3330274833513371,1.3831200202033813,-0.2438328726773592,-0.6142542984789047,0.3315001806128366,-0.28237352323745246,-0.3818525909118415,-1.515783424979524,0.6894452340129115,0.6125530498969481,0.4969246581629162
Drake University,Yes,2799,34,726,13420,4770,560,1675,88.0,15.0,24,9473,77.0,6.029253508118496,5.727506810854239,9.283565390234328,73.06080367587565,9.775985740382358,9.897469260134107,54108.59763306137,6.92428965966388,3.2188758248682006,1.8309743357906083,0.9192568774562344,Medium,1,1,0.5077172359754512,0.5776799288914052,0.502111266263199,0.8009475046732774,0.19086001172443917,0.6889587036963638,0.9692990979140862,0.2822630870249347,0.34549454598816776,0.3002601430944219,0.6125530498969481,1.1722336932314659
Drew University,Yes,2153,56,87,18432,5616,520,660,93.0,10.2,28,14907,83.0,5.880560560623633,7.040049268945194,5.613759385638006,81.79892183388048,9.609379641753959,8.337548187135702,60412.08392299406,5.1271455060426065,3.367295829986474,1.8337766691836268,0.7338597306084533,High,2,1,0.2689544382749644,1.4803479884652577,-0.798930428101034,1.7391323138793,-0.08451552985556106,-1.214151310006244,1.3645882269351624,-0.9875453814266576,0.5879401964775927,1.2885046737822476,0.6125530498969481,-0.08889222026650136
Drury College,Yes,700,33,48,8730,3523,500,750,82.0,13.2,35,9303,67.0,5.210787634810409,5.654170235972273,4.715800569524912,62.6412737454714,9.521846755027648,8.545341066409259,52599.33115919693,6.281111475406707,3.58351893845611,1.8308474608078238,0.9285714285714286,Medium,1,1,-0.8065293710478013,0.5272445442404738,-1.1172801877673058,-0.31776530316597534,-0.2291946039516519,-0.9606431574678065,0.8746535950171559,-0.17218743851993448,0.9411429344911897,0.2555176052756586,0.6125530498969481,1.2355940090922997
Duke University,Yes,13789,90,53,18590,5950,625,1162,95.0,5.0,44,27206,97.0,6.874289285102055,8.45354470943806,4.861780044376614,82.04733881691357,10.025808563643732,9.272125972835514,58795.90038007271,2.7387351368015262,3.8066624897703196,1.836575329016253,0.2823264921314091,High,2,1,1.864628304515328,2.452443922292768,-1.065526666446129,1.7658040795405283,0.6037806420075298,-0.07396263422242712,1.2632379969775114,-2.675124926388998,1.3056502891957145,2.275453721222109,0.6125530498969481,-3.16035409295968
Earlham College,Yes,1358,35,13,15036,4056,600,600,90.0,10.6,46,14634,78.0,5.612441789214537,5.799255636304826,2.9192895209216525,76.08283149134412,9.932527964405688,8.183897511239495,55644.33133643742,5.287987778360136,3.8501476017100584,1.8336753895322082,0.7407952871870398,High,2,1,-0.16157565112194167,0.6270233788095004,-1.7541900886425583,1.1254133150689962,0.4496014388117547,-1.4016057556008417,1.0656043502924986,-0.8738990280930917,1.3766836801623437,1.2527883447281278,0.6125530498969481,-0.04171452484615041
East Carolina University,No,9274,14,1687,7248,3240,500,1700,74.0,13.2,18,9002,58.0,6.67315879231067,3.7701053698334652,10.96944387773211,58.58809409106737,9.521846755027648,9.923163850665636,34148.77423378909,6.281111475406707,2.9444389791664403,1.8306138115917008,0.6860038818201424,Low,0,0,1.5416642368119322,-0.7684736752694478,1.0997990462491596,-0.7529427077266194,-0.2291946039516519,0.720306207993199,-0.28237352323745246,-0.17218743851993448,-0.10280094841912382,0.17312107083464065,-1.6325116659989423,-0.414421776926459
East Tennessee State University,No,3330,15,2640,5800,3000,600,2200,73.0,14.0,9,9825,42.0,6.126138589510679,3.9068791807486942,11.923642689446243,54.0611160918236,9.932527964405688,10.37487734716192,30817.86634468314,6.570928155621265,2.302585092994046,1.8312262036363343,0.8198198198198198,Low,0,0,0.663289867215651,-0.6744109272506593,1.4380873473740727,-1.2389903799716606,0.4496014388117547,1.2713984993834921,-0.4912534379026085,0.03258838544133381,-1.1512760702749985,0.38908148805462617,-1.6325116659989423,0.49583358525011534
East Texas Baptist University,Yes,379,10,151,4950,2780,530,1500,75.0,15.7,7,5619,38.0,4.821250591772475,3.13661398758166,6.494768929724505,51.04637465513994,9.65205121109875,9.706971680718645,18727.219793357373,7.1662063890012035,2.0794415416798357,1.8267648565525807,0.899736147757256,Low,0,1,-1.4320261129623773,-1.204141438433242,-0.486589626283788,-1.5626738743393254,-0.013985659609939928,0.4565508868862346,-1.2494530951634284,0.4531942340637835,-1.515783424979524,-1.1842152031968562,0.6125530498969481,1.039447949263229
Eastern College,Yes,458,16,355,11190,4800,450,1230,60.0,13.6,22,8135,54.0,4.943317956739173,4.037027549018027,7.95919887788461,68.46898048835818,9.28888019207096,9.368274271590558,17187.345783259294,6.426849011430599,3.1354942159291497,1.8298676504639504,0.8056768558951966,Medium,1,1,-1.2360171827581923,-0.5849046607537621,0.03258888578078365,0.30793760446468404,-0.6142542984789047,0.043338678855853185,-1.3460179845367914,-0.06921364143108587,0.20928980457225407,-0.09001309276925237,0.6125530498969481,0.39962898554474113
Eastern Connecticut State University,No,2172,14,1531,5962,4316,650,500,71.0,16.9,14,5719,50.0,5.8855854627032445,3.7701053698334652,10.768204616851088,54.60211771530045,10.115893212874479,7.892981014082466,31904.737047146835,7.571374949033891,2.70805020110221,1.8269273377793454,0.6873848987108656,Low,0,0,0.277023144282292,-0.7684736752694478,1.0284544932615285,-1.1809047034307898,0.7526774067369608,-1.7565250579131293,-0.4230962065588109,0.7394742565334033,-0.488944521318963,-1.126916102351235,-1.6325116659989423,-0.4050276939134156
Eastern Illinois University,No,5597,12,845,5710,3066,120,1730,62.0,16.2,5,5682,76.0,6.408554224365938,3.473099970406587,9.576786250906855,53.75625985571944,6.619679486554675,9.953539502256127,26700.255016237883,7.336441288534361,1.791759469228055,1.8268677339490282,0.7598713596569591,Low,0,0,1.1167770582926195,-0.9727316677869278,0.6060656891712533,-1.2717218542471183,-5.026053121682205,0.7573646257011469,-0.7494672137091747,0.5734771377015533,-1.9857151375821298,-1.1479354284120378,-1.6325116659989423,0.08804652988751521
Eastern Mennonite College,Yes,486,19,59,9650,3800,600,1300,46.0,11.4,29,10188,82.0,4.981230626114207,4.394249799363181,5.021391812184284,64.93369988795521,9.932527964405688,9.462240306916735,21192.12243816821,5.602755748742425,3.4011973816621555,1.8314717687550575,0.9053497942386831,Medium,1,1,-1.1751391440832957,-0.3392340437249904,-1.0089401426438158,-0.07163457522029776,0.4496014388117547,0.15797762173098692,-1.094880026424442,-0.6514933665420364,0.643318740239679,0.4756801726046155,0.6125530498969481,1.07763362346218
Eastern Nazarene College,Yes,516,17,30,8770,3500,450,700,58.0,17.3,17,6430,70.0,5.019334593646747,4.161257057510804,4.042536621993316,62.74416257071504,9.28888019207096,8.432948842240108,15728.264539588916,7.70392237891117,2.8903717578961645,1.8279680906640314,0.7926356589147286,Medium,1,1,-1.1139539295533867,-0.4994689411839057,-1.3559697713457746,-0.30671844717991764,-0.6142542984789047,-1.09776212520345,-1.4375163915219222,0.8331283179455142,-0.1911203270674524,-0.759893981196428,0.6125530498969481,0.31091892859546744
Eckerd College,Yes,1422,33,23,15360,4080,600,1000,82.0,12.8,26,15003,59.0,5.6396402545555775,5.654170235972273,3.6755348752820938,76.6627139411932,9.932527964405688,9.020229620808045,48228.57254567277,6.133645307514049,3.295836866004329,1.8338116068844048,0.779887482419128,High,2,1,-0.11790188052693132,0.5272445442404738,-1.4860814376784817,1.1876735060776515,0.4496014388117547,-0.38127720177114266,0.6005650532112241,-0.27638263533977875,0.47121122188858366,1.300825474652939,0.6125530498969481,0.22420208315421772
